rows,width,workload,reference_route,before_result_rows,after_result_rows,delta_result_rows,before_result_columns,after_result_columns,delta_result_columns,before_median_ms,after_median_ms,delta_median_ms,before_gc_count,after_gc_count,delta_gc_count,before_bench_allocated_bytes,after_bench_allocated_bytes,delta_bench_allocated_bytes,before_first_r_allocated_bytes,after_first_r_allocated_bytes,delta_first_r_allocated_bytes,before_first_r_largest_allocation_bytes,after_first_r_largest_allocation_bytes,delta_first_r_largest_allocation_bytes,before_first_owned_capture,after_first_owned_capture,delta_first_owned_capture,before_first_compact_copy,after_first_compact_copy,delta_first_compact_copy,before_first_staged_new,after_first_staged_new,delta_first_staged_new,before_first_old_journal,after_first_old_journal,delta_first_old_journal,before_first_native_scratch_allocated,after_first_native_scratch_allocated,delta_first_native_scratch_allocated,before_first_mutation_target_copy,after_first_mutation_target_copy,delta_first_mutation_target_copy,before_first_validation_scan_calls,after_first_validation_scan_calls,delta_first_validation_scan_calls,before_first_validation_scanned_values,after_first_validation_scanned_values,delta_first_validation_scanned_values,before_warm_r_allocated_bytes,after_warm_r_allocated_bytes,delta_warm_r_allocated_bytes,before_warm_r_largest_allocation_bytes,after_warm_r_largest_allocation_bytes,delta_warm_r_largest_allocation_bytes,before_warm_owned_capture,after_warm_owned_capture,delta_warm_owned_capture,before_warm_compact_copy,after_warm_compact_copy,delta_warm_compact_copy,before_warm_staged_new,after_warm_staged_new,delta_warm_staged_new,before_warm_old_journal,after_warm_old_journal,delta_warm_old_journal,before_warm_native_scratch_allocated,after_warm_native_scratch_allocated,delta_warm_native_scratch_allocated,before_warm_mutation_target_copy,after_warm_mutation_target_copy,delta_warm_mutation_target_copy,before_warm_validation_scan_calls,after_warm_validation_scan_calls,delta_warm_validation_scan_calls,before_warm_validation_scanned_values,after_warm_validation_scanned_values,delta_warm_validation_scanned_values,median_ratio,investigation_flag
1000000,8,bind_rows_wide,predecessor_safe_reference,2000000.0,2000000.0,0.0,9.0,9.0,0.0,451.363834028598,450.261590041919,-1.1022439866789568,18.0,17.0,-1.0,360083744.0,360486264.0,402520.0,360083744.0,360486264.0,402520.0,16000048.0,16000048.0,0.0,72000000.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2000000.0,2000000.0,0.0,360083744.0,360486264.0,402520.0,16000048.0,16000048.0,0.0,72000000.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2000000.0,2000000.0,0.0,0.9975579700818273,False
1000000,8,bind_rows_wide,public,2000000.0,2000000.0,0.0,9.0,9.0,0.0,449.992097012,450.261590041919,0.26949302991903323,19.0,17.0,-2.0,360486264.0,360486264.0,0.0,360486264.0,360486264.0,0.0,16000048.0,16000048.0,0.0,72000000.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2000000.0,2000000.0,0.0,360486264.0,360486264.0,0.0,16000048.0,16000048.0,0.0,72000000.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2000000.0,2000000.0,0.0,1.0005988839175366,False
100000,16,bind_rows_wide,public,200000.0,200000.0,0.0,17.0,17.0,0.0,78.2737150148023,78.3206190099008,0.046903995098489304,2.0,1.0,-1.0,64495024.0,64495760.0,736.0,64495024.0,64495760.0,736.0,1600048.0,1600048.0,0.0,14400000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,400000.0,400000.0,0.0,64495024.0,64495760.0,736.0,1600048.0,1600048.0,0.0,14400000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,400000.0,400000.0,0.0,1.000599230470786,False
100000,16,bind_rows_wide,predecessor_safe_reference,200000.0,200000.0,0.0,17.0,17.0,0.0,79.2060959793162,78.3206190099008,-0.8854769694154072,8.0,1.0,-7.0,64091312.0,64495760.0,404448.0,64091312.0,64495760.0,404448.0,1600048.0,1600048.0,0.0,14400000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,400000.0,400000.0,0.0,64091312.0,64495760.0,404448.0,1600048.0,1600048.0,0.0,14400000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,400000.0,400000.0,0.0,0.988820595707095,False
1000000,16,bind_rows_wide,predecessor_safe_reference,2000000.0,2000000.0,0.0,17.0,17.0,0.0,764.079936023336,764.203673985321,0.12373796198494347,22.0,24.0,2.0,640091312.0,640495760.0,404448.0,640091312.0,640495760.0,404448.0,16000048.0,16000048.0,0.0,144000000.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4000000.0,4000000.0,0.0,640091312.0,640495760.0,404448.0,16000048.0,16000048.0,0.0,144000000.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4000000.0,4000000.0,0.0,1.0001619437393279,False
1000000,16,bind_rows_wide,public,2000000.0,2000000.0,0.0,17.0,17.0,0.0,767.846483009635,764.203673985321,-3.642809024314033,18.0,24.0,6.0,640495024.0,640495760.0,736.0,640495024.0,640495760.0,736.0,16000048.0,16000048.0,0.0,144000000.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4000000.0,4000000.0,0.0,640495024.0,640495760.0,736.0,16000048.0,16000048.0,0.0,144000000.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4000000.0,4000000.0,0.0,0.9952558107578539,False
100000,8,bind_cols,public,100000.0,100000.0,0.0,17.0,17.0,0.0,1.42868602415547,1.41331099439412,-0.015375029761349968,0.0,0.0,0.0,663496.0,664232.0,736.0,1078856.0,1010112.0,-68744.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663496.0,664232.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892383424339588,False
100000,8,bind_cols,predecessor_safe_reference,100000.0,100000.0,0.0,17.0,17.0,0.0,0.252929021371529,1.41331099439412,1.160381973022591,0.0,0.0,0.0,83960.0,664232.0,580272.0,83960.0,1010112.0,926152.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83960.0,664232.0,580272.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587777103356197,True
1000000,8,bind_cols,predecessor_safe_reference,1000000.0,1000000.0,0.0,17.0,17.0,0.0,0.267483992502093,1.40035501681268,1.132871024310587,0.0,0.0,0.0,83960.0,664232.0,580272.0,83960.0,664232.0,580272.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83960.0,664232.0,580272.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.235285310771345,True
1000000,8,bind_cols,public,1000000.0,1000000.0,0.0,17.0,17.0,0.0,1.46128100459464,1.40035501681268,-0.06092598778196012,0.0,0.0,0.0,663496.0,664232.0,736.0,663496.0,664232.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663496.0,664232.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95830645331706,False
100000,16,bind_cols,public,100000.0,100000.0,0.0,33.0,33.0,0.0,1.53204699745402,1.41327001620084,-0.11877698125318004,0.0,0.0,0.0,669240.0,670672.0,1432.0,669240.0,670672.0,1432.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669240.0,670672.0,1432.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224717117356286,False
100000,16,bind_cols,predecessor_safe_reference,100000.0,100000.0,0.0,33.0,33.0,0.0,0.330008973833174,1.41327001620084,1.083261042367666,0.0,0.0,0.0,87680.0,670672.0,582992.0,87680.0,670672.0,582992.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87680.0,670672.0,582992.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.282519956306629,True
1000000,16,bind_cols,predecessor_safe_reference,1000000.0,1000000.0,0.0,33.0,33.0,0.0,0.333534990204498,1.52667600195855,1.193141011754052,0.0,0.0,0.0,87680.0,670672.0,582992.0,87680.0,670672.0,582992.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87680.0,670672.0,582992.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.577258898751551,True
1000000,16,bind_cols,public,1000000.0,1000000.0,0.0,33.0,33.0,0.0,1.52761902427301,1.52667600195855,-0.0009430223144601957,0.0,0.0,0.0,669240.0,670672.0,1432.0,669240.0,670672.0,1432.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669240.0,670672.0,1432.0,40312.0,40312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993826848844666,False
100000,8,rows_update,public,100000.0,100000.0,0.0,9.0,9.0,0.0,39.5572100242134,39.6806200151332,0.12340999091980365,0.0,0.0,0.0,21794512.0,21817400.0,22888.0,22101472.0,22206888.0,105416.0,1048632.0,1048632.0,0.0,7700000.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,225000.0,225000.0,0.0,21794512.0,21817400.0,22888.0,1048632.0,1048632.0,0.0,7700000.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,225000.0,225000.0,0.0,1.0031197850112348,False
100000,8,rows_update,predecessor_safe_reference,100000.0,100000.0,0.0,9.0,9.0,0.0,37.3572319804225,39.6806200151332,2.323388034710703,1.0,0.0,-1.0,20456720.0,21817400.0,1360680.0,20456720.0,22206888.0,1750168.0,1048632.0,1048632.0,0.0,7200000.0,7700000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,225000.0,225000.0,0.0,20456720.0,21817400.0,1360680.0,1048632.0,1048632.0,0.0,7200000.0,7700000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,225000.0,225000.0,0.0,1.062193795191472,False
1000000,8,rows_update,predecessor_safe_reference,1000000.0,1000000.0,0.0,9.0,9.0,0.0,378.155545971822,382.718928012764,4.563382040942031,12.0,14.0,2.0,200666768.0,206527448.0,5860680.0,200666768.0,206527448.0,5860680.0,8388664.0,8388664.0,0.0,72000000.0,77000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2250000.0,2250000.0,0.0,200666768.0,206527448.0,5860680.0,8388664.0,8388664.0,0.0,72000000.0,77000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2250000.0,2250000.0,0.0,1.0120674735292183,False
1000000,8,rows_update,public,1000000.0,1000000.0,0.0,9.0,9.0,0.0,368.64707202767,382.718928012764,14.071855985094032,13.0,14.0,1.0,206504560.0,206527448.0,22888.0,206504560.0,206527448.0,22888.0,8388664.0,8388664.0,0.0,77000000.0,77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2250000.0,2250000.0,0.0,206504560.0,206527448.0,22888.0,8388664.0,8388664.0,0.0,77000000.0,77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2250000.0,2250000.0,0.0,1.038171620101835,False
100000,16,rows_update,public,100000.0,100000.0,0.0,17.0,17.0,0.0,50.7103990239557,51.4113350072876,0.7009359833318953,1.0,1.0,0.0,32709736.0,32732624.0,22888.0,32709736.0,32732624.0,22888.0,1048632.0,1048632.0,0.0,15400000.0,15400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,450000.0,450000.0,0.0,32709736.0,32732624.0,22888.0,1048632.0,1048632.0,0.0,15400000.0,15400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,450000.0,450000.0,0.0,1.0138223322399962,False
100000,16,rows_update,predecessor_safe_reference,100000.0,100000.0,0.0,17.0,17.0,0.0,48.8180030370131,51.4113350072876,2.593331970274498,2.0,1.0,-1.0,30867304.0,32732624.0,1865320.0,30867304.0,32732624.0,1865320.0,1048632.0,1048632.0,0.0,14400000.0,15400000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,450000.0,450000.0,0.0,30867304.0,32732624.0,1865320.0,1048632.0,1048632.0,0.0,14400000.0,15400000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,450000.0,450000.0,0.0,1.0531224509185324,False
1000000,16,rows_update,predecessor_safe_reference,1000000.0,1000000.0,0.0,17.0,17.0,0.0,500.025790999644,499.163028027397,-0.862762972247026,15.0,13.0,-2.0,304677352.0,315542672.0,10865320.0,304677352.0,315542672.0,10865320.0,8388664.0,8388664.0,0.0,144000000.0,154000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4500000.0,4500000.0,0.0,304677352.0,315542672.0,10865320.0,8388664.0,8388664.0,0.0,144000000.0,154000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4500000.0,4500000.0,0.0,0.9982745630569931,False
1000000,16,rows_update,public,1000000.0,1000000.0,0.0,17.0,17.0,0.0,502.22650700016,499.163028027397,-3.0634789727629936,11.0,13.0,2.0,315519784.0,315542672.0,22888.0,315519784.0,315542672.0,22888.0,8388664.0,8388664.0,0.0,154000000.0,154000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4500000.0,4500000.0,0.0,315519784.0,315542672.0,22888.0,8388664.0,8388664.0,0.0,154000000.0,154000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4500000.0,4500000.0,0.0,0.993900204529105,False
100000,8,reconstruct,public,100000.0,100000.0,0.0,9.0,9.0,0.0,0.200818001758307,0.198850000742823,-0.001968001015484,0.0,0.0,0.0,80520.0,80520.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902000766950536,False
100000,8,reconstruct,predecessor_safe_reference,100000.0,100000.0,0.0,9.0,9.0,0.0,0.179498019861057,0.198850000742823,0.019351980881765984,0.0,0.0,0.0,80520.0,80520.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107811667765169,False
1000000,8,reconstruct,predecessor_safe_reference,1000000.0,1000000.0,0.0,9.0,9.0,0.0,0.175930996192619,0.204220996238291,0.028290000045672004,0.0,0.0,0.0,80520.0,80520.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1608016816701165,False
1000000,8,reconstruct,public,1000000.0,1000000.0,0.0,9.0,9.0,0.0,0.202990981051698,0.204220996238291,0.0012300151865930198,0.0,0.0,0.0,80520.0,80520.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80520.0,80520.0,0.0,40120.0,40120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006059457322785,False
100000,16,reconstruct,public,100000.0,100000.0,0.0,17.0,17.0,0.0,0.245426024775952,0.255266029853374,0.009840005077421998,0.0,0.0,0.0,83888.0,84624.0,736.0,83888.0,84624.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83888.0,84624.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040093568261169,False
100000,16,reconstruct,predecessor_safe_reference,100000.0,100000.0,0.0,17.0,17.0,0.0,0.216972024645656,0.255266029853374,0.038294005207718,0.0,0.0,0.0,83400.0,84624.0,1224.0,83400.0,84624.0,1224.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83400.0,84624.0,1224.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764928233040972,False
1000000,16,reconstruct,predecessor_safe_reference,1000000.0,1000000.0,0.0,17.0,17.0,0.0,0.227263022679836,0.257439009146765,0.030175986466928983,0.0,0.0,0.0,83400.0,84624.0,1224.0,83400.0,84624.0,1224.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83400.0,84624.0,1224.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327800101886367,False
1000000,16,reconstruct,public,1000000.0,1000000.0,0.0,17.0,17.0,0.0,0.247189018409699,0.257439009146765,0.010249990737065978,0.0,0.0,0.0,83888.0,84624.0,736.0,83888.0,84624.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83888.0,84624.0,736.0,40184.0,40184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414662059140398,False
100000,8,grouped_left,public,100000.0,100000.0,0.0,18.0,18.0,0.0,61.8175450363196,59.6322860219516,-2.1852590143680004,2.0,2.0,0.0,44349920.0,45151120.0,801200.0,44377568.0,45168736.0,791168.0,1600048.0,1600048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44349920.0,45151120.0,801200.0,1600048.0,1600048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9646498576887177,False
100000,8,grouped_left,predecessor_safe_reference,100000.0,100000.0,0.0,18.0,18.0,0.0,63.7586489901878,59.6322860219516,-4.126362968236201,6.0,2.0,-4.0,44350112.0,45151120.0,801008.0,44350112.0,45168736.0,818624.0,1600048.0,1600048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44350112.0,45151120.0,801008.0,1600048.0,1600048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352815181377003,False
1000000,8,grouped_left,predecessor_safe_reference,1000000.0,1000000.0,0.0,18.0,18.0,0.0,629.564470989862,595.66813101992,-33.896339969942005,22.0,26.0,4.0,443349856.0,451350864.0,8001008.0,443349856.0,451350864.0,8001008.0,16000048.0,16000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443349856.0,451350864.0,8001008.0,16000048.0,16000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461590646679173,False
1000000,8,grouped_left,public,1000000.0,1000000.0,0.0,18.0,18.0,0.0,626.719275984215,595.66813101992,-31.051144964294963,19.0,26.0,7.0,443349664.0,451350864.0,8001200.0,443349664.0,451350864.0,8001200.0,16000048.0,16000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443349664.0,451350864.0,8001200.0,16000048.0,16000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950454459988435,False
100000,16,grouped_left,public,100000.0,100000.0,0.0,34.0,34.0,0.0,68.8225999765564,62.5109370157588,-6.311662960797605,1.0,1.0,0.0,54768760.0,55570536.0,801776.0,54768760.0,55570536.0,801776.0,1600048.0,1600048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54768760.0,55570536.0,801776.0,1600048.0,1600048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082908381411398,False
