rows,columns,groups,workload,reference_route,before_median_ms,after_median_ms,delta_median_ms,before_iterations,after_iterations,delta_iterations,before_gc_count,after_gc_count,delta_gc_count,before_bench_allocated_bytes,after_bench_allocated_bytes,delta_bench_allocated_bytes,before_first_r_allocated_bytes,after_first_r_allocated_bytes,delta_first_r_allocated_bytes,before_first_r_largest_allocation_bytes,after_first_r_largest_allocation_bytes,delta_first_r_largest_allocation_bytes,before_first_owned_capture,after_first_owned_capture,delta_first_owned_capture,before_first_compact_copy,after_first_compact_copy,delta_first_compact_copy,before_first_staged_new,after_first_staged_new,delta_first_staged_new,before_first_old_journal,after_first_old_journal,delta_first_old_journal,before_first_native_scratch_allocated,after_first_native_scratch_allocated,delta_first_native_scratch_allocated,before_first_mutation_target_copy,after_first_mutation_target_copy,delta_first_mutation_target_copy,before_first_validation_scan_calls,after_first_validation_scan_calls,delta_first_validation_scan_calls,before_first_validation_scanned_values,after_first_validation_scanned_values,delta_first_validation_scanned_values,before_warm_r_allocated_bytes,after_warm_r_allocated_bytes,delta_warm_r_allocated_bytes,before_warm_r_largest_allocation_bytes,after_warm_r_largest_allocation_bytes,delta_warm_r_largest_allocation_bytes,before_warm_owned_capture,after_warm_owned_capture,delta_warm_owned_capture,before_warm_compact_copy,after_warm_compact_copy,delta_warm_compact_copy,before_warm_staged_new,after_warm_staged_new,delta_warm_staged_new,before_warm_old_journal,after_warm_old_journal,delta_warm_old_journal,before_warm_native_scratch_allocated,after_warm_native_scratch_allocated,delta_warm_native_scratch_allocated,before_warm_mutation_target_copy,after_warm_mutation_target_copy,delta_warm_mutation_target_copy,before_warm_validation_scan_calls,after_warm_validation_scan_calls,delta_warm_validation_scan_calls,before_warm_validation_scanned_values,after_warm_validation_scanned_values,delta_warm_validation_scanned_values,median_ratio,investigation_flag
1000000,8,16,group_nest,public,41.0988919902593,35.2212960424367,-5.8775959478225985,7.0,7.0,0.0,7.0,9.0,2.0,48088464.0,80101192.0,32012728.0,52088512.0,80101192.0,28012680.0,4000048.0,4000056.0,8.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48088464.0,80101192.0,32012728.0,500048.0,4000056.0,3500008.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569889439059422,False
1000000,8,16,group_nest,predecessor_safe_reference,44.780363998143,35.2212960424367,-9.559067955706304,7.0,7.0,0.0,9.0,9.0,0.0,53457800.0,80101192.0,26643392.0,57457848.0,80101192.0,22643344.0,4000048.0,4000056.0,8.0,8000000.0,4000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53457800.0,80101192.0,26643392.0,500048.0,4000056.0,3500008.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786534384666844,False
100000,16,16,group_nest,predecessor_safe_reference,16.1684320191853,8.81012101308443,-7.35831100610087,7.0,7.0,0.0,4.0,2.0,-2.0,11869824.0,13332496.0,1462672.0,12669920.0,13332496.0,662576.0,400048.0,400056.0,8.0,1600000.0,800000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11869824.0,13332496.0,1462672.0,50048.0,400056.0,350008.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448964378630178,False
100000,16,16,group_nest,public,11.9813890196383,8.81012101308443,-3.17126800655387,7.0,7.0,0.0,3.0,2.0,-1.0,9697544.0,13332496.0,3634952.0,10497640.0,13332496.0,2834856.0,400048.0,400056.0,8.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9697544.0,13332496.0,3634952.0,50048.0,400056.0,350008.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7353171655343175,False
1000000,16,16,group_nest,public,94.7867519862484,68.5857020143885,-26.201049971859902,7.0,7.0,0.0,9.0,11.0,2.0,96097544.0,132132496.0,36034952.0,104097640.0,132132496.0,28034856.0,4000048.0,4000056.0,8.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96097544.0,132132496.0,36034952.0,500048.0,4000056.0,3500008.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235789873287236,False
1000000,16,16,group_nest,predecessor_safe_reference,100.967173988465,68.5857020143885,-32.381471974076504,7.0,7.0,0.0,7.0,11.0,4.0,105469824.0,132132496.0,26662672.0,113469920.0,132132496.0,18662576.0,4000048.0,4000056.0,8.0,16000000.0,8000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105469824.0,132132496.0,26662672.0,500048.0,4000056.0,3500008.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792871316991013,False
100000,8,128,group_nest,predecessor_safe_reference,43.887056002859,23.6485540226568,-20.238501980202198,7.0,7.0,0.0,21.0,8.0,-13.0,15726696.0,8521152.0,-7205544.0,16126744.0,8521152.0,-7605592.0,400048.0,400056.0,8.0,800000.0,400000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15726696.0,8521152.0,-7205544.0,40112.0,400056.0,359944.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388503166199216,False
100000,8,128,group_nest,public,22.4364710447844,23.6485540226568,1.2120829778723987,7.0,7.0,0.0,10.0,8.0,-2.0,4934080.0,8521152.0,3587072.0,5334128.0,8521152.0,3187024.0,400048.0,400056.0,8.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934080.0,8521152.0,3587072.0,40064.0,400056.0,359992.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054022888691052,False
1000000,8,128,group_nest,public,65.8200879988726,58.9486520329956,-6.871435965876998,7.0,7.0,0.0,12.0,11.0,-1.0,48133568.0,80520384.0,32386816.0,52133616.0,80520384.0,28386768.0,4000048.0,4000056.0,8.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48133568.0,80520384.0,32386816.0,62552.0,4000056.0,3937504.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956027532811154,False
1000000,8,128,group_nest,predecessor_safe_reference,89.3928739824332,58.9486520329956,-30.444221949437605,7.0,7.0,0.0,20.0,11.0,-9.0,62526056.0,80520384.0,17994328.0,66526104.0,80520384.0,13994280.0,4000048.0,4000056.0,8.0,8000000.0,4000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62526056.0,80520384.0,17994328.0,62552.0,4000056.0,3937504.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594334582483581,False
100000,16,128,group_nest,predecessor_safe_reference,72.9812710196711,36.4658100297675,-36.515460989903595,7.0,7.0,0.0,35.0,13.0,-22.0,21003360.0,13954184.0,-7049176.0,21803456.0,13954184.0,-7849272.0,400048.0,400056.0,8.0,1600000.0,800000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21003360.0,13954184.0,-7049176.0,40176.0,400056.0,359880.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49965983765805677,False
100000,16,128,group_nest,public,46.5831750188954,36.4658100297675,-10.1173649891279,7.0,7.0,0.0,20.0,13.0,-7.0,9787704.0,13954184.0,4166480.0,10587800.0,13954184.0,3366384.0,400048.0,400056.0,8.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9787704.0,13954184.0,4166480.0,40064.0,400056.0,359992.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782810746905422,False
1000000,16,128,group_nest,public,131.032760982634,101.427686022362,-29.605074960271992,7.0,7.0,0.0,18.0,14.0,-4.0,96186680.0,132752776.0,36566096.0,104186776.0,132752776.0,28566000.0,4000048.0,4000056.0,8.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96186680.0,132752776.0,36566096.0,62552.0,4000056.0,3937504.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7740635644226743,False
1000000,16,128,group_nest,predecessor_safe_reference,182.860573986545,101.427686022362,-81.43288796418301,7.0,7.0,0.0,32.0,14.0,-18.0,114602080.0,132752776.0,18150696.0,122602176.0,132752776.0,10150600.0,4000048.0,4000056.0,8.0,16000000.0,8000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114602080.0,132752776.0,18150696.0,62552.0,4000056.0,3937504.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546722500708388,False
100000,8,16,nest_by,predecessor_safe_reference,9.63389300159179,6.01109201670624,-3.6228009848855507,7.0,7.0,0.0,3.0,1.0,-2.0,6661288.0,8101560.0,1440272.0,7391616.0,8101560.0,709944.0,400048.0,400056.0,8.0,800000.0,400000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6661288.0,8101560.0,1440272.0,50048.0,400056.0,350008.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6239525408589277,False
100000,8,16,nest_by,public,7.09062200621702,6.01109201670624,-1.0795299895107808,7.0,7.0,0.0,2.0,1.0,-1.0,4891952.0,8101560.0,3209608.0,5292000.0,8101560.0,2809560.0,400048.0,400056.0,8.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4891952.0,8101560.0,3209608.0,50048.0,400056.0,350008.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477524272815199,False
1000000,8,16,nest_by,public,41.6515309771057,35.2887000190094,-6.362830958096303,7.0,7.0,0.0,7.0,9.0,2.0,48091952.0,80101560.0,32009608.0,52092000.0,80101560.0,28009560.0,4000048.0,4000056.0,8.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48091952.0,80101560.0,32009608.0,500048.0,4000056.0,3500008.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472365646872929,False
1000000,8,16,nest_by,predecessor_safe_reference,45.2673620311543,35.2887000190094,-9.978662012144902,7.0,7.0,0.0,8.0,9.0,1.0,53461288.0,80101560.0,26640272.0,57461336.0,80101560.0,22640224.0,4000048.0,4000056.0,8.0,8000000.0,4000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53461288.0,80101560.0,26640272.0,500048.0,4000056.0,3500008.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795616628758419,False
100000,16,16,nest_by,predecessor_safe_reference,16.5570300305262,9.29732402437367,-7.259706006152529,7.0,7.0,0.0,4.0,2.0,-2.0,11873312.0,13332864.0,1459552.0,12673408.0,13332864.0,659456.0,400048.0,400056.0,8.0,1600000.0,800000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11873312.0,13332864.0,1459552.0,50048.0,400056.0,350008.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615333189124011,False
100000,16,16,nest_by,public,12.7017180202529,9.29732402437367,-3.4043939958792286,7.0,7.0,0.0,3.0,2.0,-1.0,9701032.0,13332864.0,3631832.0,10501128.0,13332864.0,2831736.0,400048.0,400056.0,8.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9701032.0,13332864.0,3631832.0,50048.0,400056.0,350008.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319737384776673,False
1000000,16,16,nest_by,public,97.3827080160845,62.7591099764686,-34.62359803961589,7.0,7.0,0.0,9.0,12.0,3.0,96101032.0,132132864.0,36031832.0,104101128.0,132132864.0,28031736.0,4000048.0,4000056.0,8.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96101032.0,132132864.0,36031832.0,500048.0,4000056.0,3500008.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444584593612124,False
1000000,16,16,nest_by,predecessor_safe_reference,97.9142730066087,62.7591099764686,-35.155163030140095,7.0,7.0,0.0,9.0,12.0,3.0,105473312.0,132132864.0,26659552.0,113473408.0,132132864.0,18659456.0,4000048.0,4000056.0,8.0,16000000.0,8000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105473312.0,132132864.0,26659552.0,500048.0,4000056.0,3500008.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409597707193587,False
100000,8,128,nest_by,predecessor_safe_reference,45.7087679824326,24.1959450067952,-21.5128229756374,7.0,7.0,0.0,21.0,9.0,-12.0,15758984.0,8535016.0,-7223968.0,16159032.0,8535016.0,-7624016.0,400048.0,400056.0,8.0,800000.0,400000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15758984.0,8535016.0,-7223968.0,40112.0,400056.0,359944.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293501897949756,False
100000,8,128,nest_by,public,23.4158790262882,24.1959450067952,0.7800659805070005,7.0,7.0,0.0,10.0,9.0,-1.0,4966368.0,8535016.0,3568648.0,5366416.0,8535016.0,3168600.0,400048.0,400056.0,8.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966368.0,8535016.0,3568648.0,40064.0,400056.0,359992.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033313546744551,False
1000000,8,128,nest_by,public,66.4500940183643,59.8044040089007,-6.6456900094636,7.0,7.0,0.0,11.0,13.0,2.0,48165856.0,80534248.0,32368392.0,52165904.0,80534248.0,28368344.0,4000048.0,4000056.0,8.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48165856.0,80534248.0,32368392.0,62552.0,4000056.0,3937504.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899989757612277,False
1000000,8,128,nest_by,predecessor_safe_reference,89.3267409992404,59.8044040089007,-29.522336990339703,7.0,7.0,0.0,20.0,13.0,-7.0,62558344.0,80534248.0,17975904.0,66558392.0,80534248.0,13975856.0,4000048.0,4000056.0,8.0,8000000.0,4000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62558344.0,80534248.0,17975904.0,62552.0,4000056.0,3937504.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695016894146989,False
100000,16,128,nest_by,predecessor_safe_reference,73.9498549955897,36.0863550158683,-37.863499979721404,7.0,7.0,0.0,35.0,13.0,-22.0,21035648.0,13968048.0,-7067600.0,21835744.0,13968048.0,-7867696.0,400048.0,400056.0,8.0,1600000.0,800000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21035648.0,13968048.0,-7067600.0,40176.0,400056.0,359880.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879841213754977,False
100000,16,128,nest_by,public,44.9100880068727,36.0863550158683,-8.823732991004398,7.0,7.0,0.0,20.0,13.0,-7.0,9819992.0,13968048.0,4148056.0,10620088.0,13968048.0,3347960.0,400048.0,400056.0,8.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9819992.0,13968048.0,4148056.0,40064.0,400056.0,359992.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035244778488503,False
1000000,16,128,nest_by,public,134.089147002669,96.6996070346795,-37.38953996798949,7.0,7.0,0.0,19.0,14.0,-5.0,96218968.0,132766640.0,36547672.0,104219064.0,132766640.0,28547576.0,4000048.0,4000056.0,8.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96218968.0,132766640.0,36547672.0,62552.0,4000056.0,3937504.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211590885335017,False
1000000,16,128,nest_by,predecessor_safe_reference,181.932457024232,96.6996070346795,-85.2328499895525,7.0,7.0,0.0,33.0,14.0,-19.0,114634368.0,132766640.0,18132272.0,122634464.0,132766640.0,10132176.0,4000048.0,4000056.0,8.0,16000000.0,8000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114634368.0,132766640.0,18132272.0,62552.0,4000056.0,3937504.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315137750368526,False
1000000,8,1,summarise_one,predecessor_safe_reference,18.5066620178986,13.1636239821091,-5.343038035789499,7.0,7.0,0.0,7.0,1.0,-6.0,136084288.0,36085560.0,-99998728.0,136084288.0,36085560.0,-99998728.0,8000048.0,8000048.0,0.0,16000024.0,24.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136084288.0,36085560.0,-99998728.0,8000048.0,8000048.0,0.0,16000024.0,24.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112910998957016,False
1000000,8,1,summarise_one,public,19.0053039987106,13.1636239821091,-5.841680016601499,7.0,7.0,0.0,11.0,1.0,-10.0,136084288.0,36085560.0,-99998728.0,136084288.0,36085560.0,-99998728.0,8000048.0,8000048.0,0.0,16000024.0,24.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136084288.0,36085560.0,-99998728.0,8000048.0,8000048.0,0.0,16000024.0,24.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6926289620519712,False
1000000,8,1,summarise_width,public,89.8915980360471,35.0682430143934,-54.8233550216537,7.0,7.0,0.0,30.0,7.0,-23.0,328088648.0,84090952.0,-243997696.0,340088792.0,84090952.0,-255997840.0,8000048.0,8000048.0,0.0,52000048.0,48.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000000.0,0.0,-1000000.0,328088648.0,84090952.0,-243997696.0,8000048.0,8000048.0,0.0,40000048.0,48.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000000.0,0.0,-1000000.0,0.39011702740372706,False
1000000,8,1,summarise_width,predecessor_safe_reference,86.9662479963154,35.0682430143934,-51.898004981922,7.0,7.0,0.0,27.0,7.0,-20.0,328088648.0,84090952.0,-243997696.0,340088792.0,84090952.0,-255997840.0,8000048.0,8000048.0,0.0,52000048.0,48.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000000.0,0.0,-1000000.0,328088648.0,84090952.0,-243997696.0,8000048.0,8000048.0,0.0,40000048.0,48.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000000.0,0.0,-1000000.0,0.403239691516635,False
1000000,8,1,reframe_half,predecessor_safe_reference,52.3393290059175,26.2299960304517,-26.109332975465797,7.0,7.0,0.0,17.0,7.0,-10.0,162084672.0,62085944.0,-99998728.0,162084672.0,62085944.0,-99998728.0,8000048.0,8000048.0,0.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162084672.0,62085944.0,-99998728.0,8000048.0,8000048.0,0.0,24000000.0,8000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011526996741997,False
